frame,occluded,err_bx,err_by,err_py,err_vis,h_norm,belief_update_mag,weight_updates,hit_ratio,total_hits,total_misses,gravity,bounce,ball_speed
91600,0,0.011291,0.016632,0.033022,0.014864,4.659383,0.118338,1607,1.0,2,0,0.038575,0.952587,5.3088
91700,0,0.013806,0.025365,0.019885,0.006933,5.538737,0.065396,1608,1.0,2,0,0.038575,0.952587,5.3088
91800,0,0.008799,0.023802,0.017392,0.02087,4.630731,0.110692,1608,1.0,2,0,0.013362,1.062392,6.8004
91900,0,0.007999,0.000873,0.0105,0.003023,5.501535,0.133987,1608,1.0,2,0,0.013362,1.062392,6.8004
92000,0,0.002133,0.015575,0.015158,0.024912,4.836175,0.069512,1608,1.0,2,0,0.013362,1.062392,6.8004
92100,0,0.000209,0.010567,0.007902,0.024633,4.844056,0.135441,1608,1.0,3,0,0.013362,1.062392,6.8004
92200,0,0.004365,0.034273,0.009614,0.026376,4.647551,0.217598,1608,1.0,3,0,0.003345,1.071122,4.6088
92300,0,0.007936,0.03433,0.027836,0.018957,4.717517,0.28847,1608,1.0,3,0,0.007405,0.944942,5.5717
92400,0,0.013729,0.018055,0.006712,0.002175,5.531263,0.071603,1608,1.0,3,0,0.000925,1.068651,4.1242
92500,0,0.014497,0.021072,0.026181,0.017315,4.863173,0.035488,1608,1.0,3,0,0.000925,1.068651,4.1242
92600,0,0.012837,0.019667,0.020445,0.002645,5.355028,0.130927,1608,1.0,3,0,0.026563,1.075972,5.071
92700,0,0.007595,0.031061,0.019816,0.017534,4.849176,0.159406,1608,1.0,3,0,-0.048669,0.972303,4.1799
